RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
498,Ellis County,Texas,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171800,180100,177800,177500,173500,176400,181500,181900,185e3,182200,185e3,186800,189800,193600,194300,198200,199300,198100,200200,200300,207e3,208700,207700,201e3,199400,201800,208800,215e3,226700,225800,220900,219300,229500,236200,227900,226200,223300,231100,235500,241600,239800,233600,230200,232800,
1413,Sussex County,New Jersey,354,282700,287200,283300,272e3,265700,258800,254800,253100,255600,249800,248100,244e3,262800,259100,260800,241200,237500,227800,218200,220500,229e3,234600,227400,234300,241300,255200,240500,237800,234300,233900,228400,202500,211700,21e4,223400,207400,219200,229900,232800,223400,215900,205100,201100,191500,203700,206200,208700,203400,208e3,213100,213e3,204500,203100,210800,208300,210800,213500,211100,207700,2e5,209100,206e3,206400,197900,211800,214700,219e3,21e4,209300,215500,212200,213200,210900,216700,214500,213900,213300,213700,215e3,203300,204800,194400,205800,195200,201e3,211900,224100,224500,209500,199e3,199300,193600,196700,191900,198e3,200500,207e3,210300,21e4,209600,205900,208900,208500,206e3,199300,194900,193300,191e3,185400,184200,184800,199900,195700,195900,185e3,193600,195e3,196600,195900,197300,196800,198300,205500,213700,216e3,211700,209600,204700,205e3,199300,209e3,
3119,Rock Island County,Illinois,355,97800,99100,92800,87300,84800,88400,90200,87900,86700,85400,89500,94500,99300,100600,96500,93700,89900,86300,87300,88900,91600,86900,85700,89700,95200,97900,94100,90800,88500,89800,89700,91500,87500,84600,86e3,90300,95300,94600,89400,9e4,84700,89e3,87600,89300,88100,83400,79900,78100,84400,89e3,86500,85900,81800,86100,83900,87e3,84e3,86800,88300,95600,94900,95300,91700,88200,84e3,86e3,86600,89e3,89300,88600,89600,85600,87200,9e4,88900,90100,88600,89900,91400,89500,89800,88500,94700,99100,100400,94e3,94700,96500,102100,97500,95900,94600,100900,100500,100600,94900,96500,95800,99600,96800,93900,93e3,92600,96200,91700,93500,87800,80500,77200,78900,87800,90100,92700,94e3,93900,92400,91900,92900,94e3,100900,110400,116200,113800,107200,104800,105500,110700,114100,111400,106200,101700,
3059,Washington County,Maryland,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147300,143900,145800,145600,144300,144600,145900,148100,145400,147700,145800,146e3,143300,147500,153e3,157600,158300,156900,152600,161400,168100,169300,159400,156300,159700,16e4,156500,157100,157900,158e3,157200,159400,162600,163e3,165100,171100,175100,171800,168400,166300,171400,171700,173100,176e3,176700,178700,178200,
251,Mesa County,Colorado,357,221800,222300,220600,219700,215e3,217200,211600,214600,207600,209100,216900,224300,227600,223800,221800,215900,204500,197100,198e3,197400,195e3,197600,200600,207200,202700,198600,189400,183900,183100,184900,182200,177500,167100,171500,174600,180300,175300,169700,163100,155100,152200,151100,152500,154e3,154100,157e3,156600,16e4,163100,167600,177100,172900,171600,167800,172e3,169200,163600,165300,168400,174400,171500,173900,17e4,175600,174500,176700,172100,17e4,171300,176600,176400,178500,172600,176400,178300,181300,183600,180400,179600,179800,185e3,187e3,186e3,180400,182700,183400,186700,182100,186300,190100,198700,196400,196200,193300,197200,195400,197e3,195500,197300,200700,199900,202300,198800,205400,204500,205500,203e3,205900,214600,215400,217400,210300,210600,209800,215400,218400,217600,218300,224e3,231600,233200,236800,238500,237800,230600,229200,230800,234300,231100,235900,244400,
1607,Charles County,Maryland,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230300,235100,241300,248800,245100,243e3,242800,247e3,243600,243e3,244100,246800,246200,248400,253600,255e3,257900,258400,256600,258800,259800,262500,261600,263600,267300,267200,266600,272200,277800,276900,275800,272e3,276e3,279100,281600,282600,281700,281200,278700,277e3,284200,
1176,Martin County,Florida,359,221400,226700,230400,224200,213900,224500,237700,232900,214600,202700,188300,178300,171500,178500,173900,159900,153900,155600,166700,175800,176900,178300,173200,175e3,159100,158600,157300,161100,166e3,154400,163200,156400,166300,157600,149400,144600,143e3,145600,146600,144900,148800,147800,149800,144100,154200,164200,166800,160900,153700,150700,176900,175900,190300,161e3,162100,153200,153800,160800,167200,176e3,176e3,177700,176800,176e3,176500,178900,179e3,179500,180900,190900,192200,192600,184200,186500,180800,196400,197100,209300,197100,200500,192100,191800,194600,199600,200900,198600,197300,201100,205500,210600,212300,213100,221e3,223900,229300,229700,235800,241300,245700,242400,239800,227200,232300,234700,246200,246500,232800,236500,234300,246400,246800,250100,252400,250800,261900,260500,254300,245300,245300,249100,252500,261400,266e3,261300,263500,258900,263100,259700,272400,275600,276500,
2722,Hendricks County,Indiana,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167300,166400,162e3,164e3,163800,167500,164900,161700,161900,163e3,165900,166600,168100,170100,168600,167600,166600,170400,174300,174900,175e3,174300,177600,176600,177600,176600,178700,178800,180200,180600,181100,187800,191500,194800,191400,190600,190100,188200,189800,190700,193900,191600,199300,201800,
1951,Olmsted County,Minnesota,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172400,175800,178500,182300,183900,182e3,180200,176900,173800,176100,177200,182900,177900,181e3,180500,191400,191800,194e3,189e3,190800,192300,196200,197600,197300,2e5,199400,196800,194e3,196800,208400,209600,208100,200600,204100,212700,221500,216300,215800,210200,213700,216900,
2470,Paulding County,Georgia,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75400,75800,76400,77500,75500,76700,81300,82700,81100,77500,77700,78100,81100,88500,96800,100300,101800,103400,102200,100900,96e3,101700,104e3,107100,107300,107500,109300,111100,110500,112500,115700,120900,124700,124500,122800,122700,122500,124100,127400,125400,129900,125400,142500,141400,145600,130700,133500,134600,138100,138400,141100,140400,139700,138300,140500,141300,144300,142200,143400,144800,147400,152300,149900,152200,149800,154800,156100,158500,156100,157500,158300,160700,159500,159400,159600,165700,170200,173600,173900,172600,172900,173200,172300,175200,173900,182900,184100,187e3,
2495,Randolph County,North Carolina,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109900,108900,110300,115e3,115300,114700,110100,106100,101400,105e3,110800,112800,111800,108800,110200,106500,108200,111800,116600,118700,114400,114400,113800,109300,110200,109e3,111200,108500,112e3,115800,122600,124600,130200,130400,125200,124e3,124100,132400,132500,134500,129e3,118300,114300,117e3,130500,130300,129e3,128800,130500,131300,122600,122700,125600,133100,136100,136500,137600,137600,133500,139900,138500,139500,
938,Citrus County,Florida,364,144e3,140200,144100,137500,133100,124e3,121600,125700,125100,123700,113800,110200,108400,108600,109400,106800,103600,99e3,98400,96800,96300,102400,109700,111900,105400,98400,99700,98500,95e3,82900,82e3,82100,87700,88100,85400,88400,86400,86300,80700,80600,79500,81100,79100,81500,80900,82800,83900,86e3,84800,84100,82100,85900,87700,88400,86800,84100,80700,86300,87200,94500,91100,95300,90900,91900,91100,96e3,95900,95700,97300,97300,93300,88700,88600,93400,97800,96500,97500,93700,95300,95400,96e3,96e3,95900,98e3,99200,99500,99400,99700,101e3,102900,102900,105300,107e3,109700,11e4,117100,119600,120800,115700,117600,115200,113100,112500,115e3,120500,121500,125800,126300,127800,128200,13e4,131700,132700,126700,130300,131300,138300,138100,138900,142400,144500,144600,141400,137300,138100,135800,132900,132600,140200,146400,150100,
3253,Alexandria City,Virginia,365,419400,410600,392600,392e3,389200,389500,379500,379800,382300,372700,377e3,366200,37e4,376200,377800,379800,387800,406900,419600,400600,390800,373900,387100,400800,403800,403800,392300,401800,403e3,407300,419400,424200,427100,405400,403900,411500,421800,413300,423100,426400,448100,441200,458700,438400,444500,424600,444900,443300,441200,429600,435500,441500,443300,446100,465e3,456800,441700,426100,445500,457500,485800,482600,480400,462400,454400,458100,463e3,475300,470400,470600,468e3,467200,469900,464900,461700,452600,457400,457500,450800,447e3,456200,456400,474400,494900,506700,490900,472100,471900,454500,468900,466500,479900,489500,494400,497200,471300,462600,467200,471300,478500,482100,472200,447e3,449700,457400,485200,464800,464600,456800,482500,469800,483100,476100,492e3,500100,480300,470400,453900,499600,525200,539200,528600,518100,521e3,512500,505300,496e3,493e3,497100,496400,489800,
1782,Houston County,Georgia,366,125e3,117700,114e3,111300,117200,122400,125500,123e3,122200,113300,114200,113300,122100,126200,125300,119500,113600,116100,121400,125700,126300,125500,133600,135800,141400,132500,126500,119700,118600,120700,122800,123100,123600,120500,127400,126300,134300,128800,129700,124100,118400,120200,122e3,119600,117300,114600,123300,120100,114500,114200,113200,113e3,106900,101600,103600,108100,116300,114800,112300,112500,114e3,113200,111100,111800,111300,108100,99100,99400,95700,106100,103e3,103200,101200,103900,109700,108500,110300,109800,114500,114700,113900,108500,105400,105400,114400,116300,117400,112100,112100,115800,115400,115500,116400,119200,124800,123500,126200,124300,124800,121700,120700,119300,120100,121700,126100,121400,121400,120400,124100,123900,121400,131100,135400,141300,137900,137200,138e3,143900,154600,155400,151e3,140700,138100,135500,134400,136700,141800,147700,15e4,148600,148100,
1821,Johnson County,Indiana,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157600,159300,157800,156600,159e3,160700,159400,162600,163e3,164400,162200,164600,165100,173900,172400,176700,168100,167900,166100,165800,176100,177200,181200,179100,185e3,
701,Rowan County,North Carolina,368,121800,119200,114e3,117700,113800,117900,113100,122e3,115e3,120100,118e3,118e3,114100,104300,107900,105700,105600,109400,113800,120100,114900,116800,121e3,112800,106400,99200,108800,104700,106600,97300,95800,93900,95700,102800,106500,104400,105e3,97700,104900,115100,114800,112100,90600,100200,97900,99400,93e3,101200,113500,122400,119400,120400,107600,107200,105700,105700,106700,103600,100600,98500,91e3,92300,95600,98100,103700,96600,98300,93200,98600,105100,110100,100600,96700,98100,105e3,103700,98300,104e3,107e3,114700,106700,107400,105200,108200,107e3,114700,113600,111700,103400,108100,110900,113300,114100,112700,115500,117300,118600,116100,117500,122800,123500,121800,117800,115800,119900,116e3,118400,111700,117800,118100,121500,120900,125300,123600,121700,122700,117800,120700,118200,119800,126200,127200,134700,133e3,131900,135e3,136e3,138800,130800,130200,133900,
446,Clark County,Ohio,369,,,,,,,,,,,,,,,,,,77500,79600,87300,88500,85600,83800,76e3,75700,76e3,75200,76200,71200,70800,63500,63300,66700,65900,64300,53700,59100,62400,69800,65300,68400,69100,73900,73300,73100,71200,64500,67100,73600,80300,76900,72500,70100,77100,75200,75300,70200,71200,72200,72800,70100,67800,68600,73400,76e3,79300,77800,77e3,74400,78800,78700,82600,78500,83600,83200,85500,84600,83e3,84900,82800,85900,80400,80600,73e3,79e3,83100,88100,89200,85200,86200,81e3,84500,86400,89800,90100,90700,94800,93e3,95100,92500,93700,92200,95200,97e3,104700,105800,104600,98200,98900,97600,98400,93700,96100,96600,100100,99700,95e3,92100,92900,99600,104300,107900,104100,100700,1e5,98200,101600,1e5,108500,11e4,109800,110700
3168,Indian River County,Florida,370,179500,180200,177800,174e3,168900,170200,163500,158600,150300,147400,135900,137800,137e3,140600,135700,135200,136e3,132800,133800,128400,132100,120300,130100,119500,125900,112900,115900,117800,123600,124500,116300,111900,110100,116500,114700,112500,108e3,112800,119300,119e3,115700,117700,118400,113600,107400,107200,119e3,115e3,118200,117500,127600,128900,120900,115200,117400,125600,126900,131800,137200,141800,137300,139e3,132900,133100,123900,144900,144100,139900,125300,127200,127800,130900,134600,139700,142900,137700,138600,129700,141600,145400,153500,151300,155700,156200,156e3,156100,159200,163400,159400,161500,162800,175900,177e3,170800,163100,165600,174500,179900,180800,185600,191200,200100,198200,200100,204800,207200,204700,194500,194500,194500,200500,202700,206200,202200,200300,195400,191600,199700,207300,222300,215700,221900,214600,215100,206500,212600,213100,211300,211100,213900,217400,
1218,Monroe County,Indiana,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172e3,180500,177e3,196700,187300,186600,166400,166700,166700,173600,173400,173500,182600,183600,189800,172100,180900,177100,182100,180900,180500,185e3,183400,187400,192900,196300,193500,202300,
3164,Hampton City,Virginia,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131100,137700,141300,141700,138e3,141200,144100,152500,146900,142e3,136700,141100,144e3,142900,142e3,144700,145500,146400,143500,144300,144700,149900,147600,148200,144500,145400,143500,146600,151100,154500,154600,160300,160200,156800,145800,148200,155400,161600,157600,152900,152100,157100,158700,164300,
2266,Florence County,South Carolina,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122200,126400,124800,123800,123e3,125900,121300,121e3,118300,124100,134900,133400,132e3,120500,121600,121800,121900,118800,117700,117200,124900,127900,138400,135100,132100,120800,117900,114300,116e3,120700,124300,13e4,126900,129500,
255,Napa County,California,374,482800,459700,460600,439e3,420200,428600,429600,427300,400400,394e3,387300,355200,330100,303100,322300,330400,341800,348500,347200,352300,352e3,366600,409100,382e3,363200,316200,336100,356100,362e3,380800,363e3,358e3,325200,327200,328200,332800,328900,325e3,325900,331900,323100,336600,331800,333600,311400,316700,334500,339e3,335300,319900,329900,335600,357700,367500,367600,377800,374700,382300,377100,396500,405800,409400,416e3,450200,460800,490800,463700,474300,454300,469e3,470700,456e3,476400,464e3,494500,484500,510100,509100,519100,516500,532500,515200,521300,603400,616500,626200,541200,558e3,570200,575300,585600,580300,585100,574800,562300,562800,563600,573500,574500,575600,577200,579100,587400,596600,597700,665300,685600,688900,638800,628400,629700,623800,613600,632300,619600,628600,621600,647200,667700,655200,643900,617100,631500,656500,676800,708100,691300,682300,664500,,,
1575,Calhoun County,Michigan,375,,,,,,,,,,,,,,,,,,,,,,,,,53100,51500,56100,58800,59800,50700,48800,42300,41700,44200,56400,55e3,54100,54900,62e3,65e3,56500,52900,47900,46700,44600,45300,49e3,53700,48700,44600,43700,47800,50800,48900,51300,51100,60800,52500,53200,47200,57600,6e4,59300,59700,61e3,64300,62100,64100,59400,59200,61400,65200,69400,69200,70400,67e3,67100,69900,76300,75800,77100,79800,82200,83200,78300,75800,80100,82800,84300,77700,80400,79400,85700,81400,85400,83900,89200,88300,88600,87400,92700,93100,94200,92100,94600,97e3,99800,98900,93700,97200,98200,104800,99500,100400,97600,102300,97900,101100,94400,100700,101600,104300,106600,104700,107100,103500,103500,101800,105300,113800,113100,
2572,Tazewell County,Illinois,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132100,129300,123400,122600,122200,122400,123e3,117e3,113600,113800,124400,125800,121600,116800,115400,120100,118500,122900,122200,12e4,116700,119700,123600,124200,121200,121e3,123300,124e3,124200,119600,117400,116200,114900,119200,13e4,130600,125400,116500,120300,123400,123400,119600,121600,120100,
2900,Chautauqua County,New York,377,,,,,,,,,,,,,,,,,,,,,,,,,,,68700,69900,67600,72e3,73800,74700,73900,72800,75700,77e3,76600,76100,74800,72400,66100,66300,70500,77100,73900,75100,69900,76800,75600,75200,72900,72700,75700,76300,72400,75500,72600,74800,74900,79400,84300,87100,84300,83600,80500,79e3,72300,69400,68600,71700,69900,71200,70300,76800,79500,80700,73700,71400,72e3,74400,73900,74500,76700,76600,75600,73200,74700,72500,72300,76600,78200,82200,78600,77100,75900,76300,77100,74400,72100,72200,76e3,76400,77900,74900,75700,74800,77200,78100,76800,73600,72400,73100,74800,75400,83100,82700,84200,75800,74100,70900,73300,83200,87300,87200,81800,78800,82400,80500,85200,85700,84700,
2351,Humboldt County,California,378,304300,296300,286500,271800,261400,268300,261700,267700,262500,261300,262300,252e3,263200,266500,275400,260300,249700,241400,243900,238800,239900,231800,241400,234400,254100,25e4,257200,239900,227500,222200,219e3,225900,229400,228900,235100,224700,238600,230800,240500,229100,234700,224e3,223800,219100,221500,217200,215900,225800,229300,233700,222900,221700,213900,215600,208800,215800,22e4,221700,220300,219500,227800,229400,230100,231e3,233500,232300,23e4,231500,23e4,231500,229300,230300,228300,226900,234700,238900,241600,236e3,226900,230500,238900,252200,252500,249900,254500,248900,245900,238700,242400,244700,247300,245300,243700,25e4,255e3,261400,276600,283200,284400,267900,270700,272e3,275800,275e3,275900,276e3,283800,285400,301700,300700,297700,288700,283900,294900,294500,296500,299500,294800,296500,286700,304500,302100,304700,292400,289900,295700,295200,304600,300600,297200,301200,307500
2207,Coconino County,Arizona,379,329700,333700,311500,311100,294400,294300,286900,285400,291e3,290900,295300,297100,300700,311800,298e3,293700,272600,272300,261400,270500,259800,258200,259700,272600,274700,264100,250700,254e3,247100,247900,247e3,240600,228100,221300,227500,237e3,225300,223500,214300,217300,236800,237400,245100,260200,261400,253e3,216300,225200,228900,235900,219500,219600,222600,229100,228e3,227e3,225100,230900,229700,241600,241800,237200,235e3,246900,253300,257500,256900,263200,260400,258400,244600,247500,249400,264500,266700,269200,270900,279900,277400,270200,265e3,256600,262900,276800,284200,285700,276600,274800,276900,270700,276100,279100,281500,288e3,291200,294100,291e3,294300,298100,299500,296400,300100,297e3,298100,304100,305700,304600,310200,321700,326600,321700,321700,324700,323200,327100,330200,339800,343700,347200,344900,353400,364300,369900,362200,345100,329600,324900,338500,351600,346800,,
2401,Marathon County,Wisconsin,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117700,114800,122300,125100,127100,126500,123600,123100,125200,122900,114600,104700,106800,122400,128300,126500,120400,123600,126400,132200,135100,136400,134e3,135800,138800,136500,134e3,136e3,136800,136500,137300,138600,138500,137400,137600,139100,152100,160100,163e3,148600,143e3,145400,145600,145e3,138900,135700,129700,132200,
1289,Orange County,North Carolina,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273700,267900,250900,260400,268900,288500,278200,277900,271100,271200,269100,275400,275200,282800,289200,282700,278100,294e3,305700,3e5,284200,291700,302300,297200,286300,284200,281500,284900,279700,
1854,Lebanon County,Pennsylvania,382,144600,142700,147900,139500,138700,136500,137200,136700,134600,132900,124700,124900,130300,138100,145100,140600,141600,134700,136100,133900,136900,136900,146400,146600,151200,148600,149500,148100,144700,140300,138100,134700,141900,142e3,149e3,140800,132700,127100,132200,141900,144900,138400,131800,126300,126400,130300,133800,135600,139700,138800,143800,137500,142e3,138600,139500,132900,129600,130600,136900,144800,146400,145e3,145300,150700,150800,145400,141300,141800,143300,148300,146700,146700,141800,141600,138600,136200,138500,140100,14e4,131500,134300,133400,146800,141700,150200,143900,145700,139e3,138500,140400,141200,139800,138e3,137100,138200,131900,132600,132900,140900,140300,141600,143200,143700,145300,145600,147900,149100,149700,149600,150400,153100,155e3,152400,152500,151800,149200,149300,151800,159900,158400,156900,155700,157e3,156700,158700,158800,162e3,157e3,158300,159600,166300,
1671,Douglas County,Georgia,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73700,71700,70300,71600,75e3,77200,78200,75100,74800,75200,79300,80900,83100,81800,84200,89800,96100,95200,98400,95700,99e3,95600,98800,99100,99100,99800,100500,101400,99600,100500,103200,107800,110300,109400,109300,108600,110200,111700,113900,115600,116700,118e3,134200,134700,134400,119e3,125300,127e3,127800,118400,118300,118700,125100,125700,126800,125200,127e3,13e4,132600,133400,133200,135600,141800,138800,137600,137300,140700,143e3,138600,146800,148e3,15e4,145200,143500,149e3,149100,157200,154200,156900,154600,159300,162200,165500,167900,166200,163800,162900,163900,
3077,Washington County,Wisconsin,384,195900,177e3,168600,166100,165300,160300,161400,162900,160400,166700,184e3,187600,183100,166100,164700,163900,156100,161900,154900,151900,145e3,153200,168e3,187800,191400,191e3,186100,181300,176600,170300,163900,160200,155600,161300,170900,184300,183900,176800,169400,165600,167200,167500,178e3,174900,167200,171200,174400,178300,163500,169300,168800,174e3,174200,173200,165300,167700,162100,170400,166400,173500,176600,172100,176100,172300,172200,166200,165400,167600,169e3,170600,174800,169700,162400,157600,159500,161400,166500,174300,179900,177600,178600,180900,180600,180900,182400,190500,191600,197400,193700,191e3,188200,195700,206400,199e3,183100,184200,192900,207400,195100,198700,190500,195700,196e3,194500,189e3,190500,201100,211400,209300,203700,207700,202e3,212200,209200,209300,203400,197200,199400,222600,24e4,250400,235e3,223500,222800,221e3,222900,218e3,211e3,209600,213e3,226800,
2524,Sandoval County,New Mexico,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164500,164200,167200,172e3,174300,176500,175300,176100,177500,174400,171800,173400,172600,166500,171800,176500,179500,177200,174900,178200,173900,18e4,181900,185400,186700,190300,189800,188200,183900,183600,183800,185800,188200,188100,191100,191300,193e3,193100,196900,193800,192200,191400,194200,196600,192400,187900,186400,186300,194900,197100,202e3,202e3,199100,196100,189300,196400,196100,,
2712,Guadalupe County,Texas,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171700,173800,176300,178600,177e3,177800,178e3,178500,178300,179700,183100,185200,184400,182400,181500,182500,185300,187e3,191700,191100,195400,196700,197800,194400,194300,194300,193900,192200,193400,193900,194200,194700,196100,195e3,195800,195e3,198200,199700,200800,204200,205e3,206600,205900,207100,207200,206700,207e3,210200,214700,217100,218400,218800,219300,218300,217400,221200,222800,223900,223600,231900,232800,231700,223100,224800,225600,237500,242700,250900,248500,
1634,Cochise County,Arizona,387,185300,176700,172600,166500,171500,170800,166400,153400,143500,137800,145400,146700,160900,157800,161600,165500,169800,173700,169800,170800,166900,160200,158200,156100,153400,150900,150700,156300,150200,149800,144700,142500,134400,129e3,133400,136800,129300,120800,120700,126e3,133800,133400,134200,134e3,141200,143600,129800,121800,116700,123800,119700,125600,133100,129900,130800,123600,131400,125500,126700,118900,120700,123600,127700,129200,121700,123300,121600,122100,122600,119500,119e3,118700,121500,125600,127500,126500,124e3,113e3,114900,113200,118800,117300,118700,121700,123400,119400,119800,117700,125100,127600,128800,129800,130700,135400,13e4,128e3,120900,119300,117500,117100,122500,127300,126800,125700,121200,123500,13e4,132900,129e3,124700,127800,132500,132500,126e3,125500,128300,135700,136600,138800,141e3,143800,140500,138100,143500,149800,152300,155e3,154600,159e3,159500,166300,
2628,Berkshire County,Massachusetts,388,213800,214800,202600,208800,192600,187400,179200,181e3,179900,186100,171900,169500,168300,174200,175300,174800,175500,187e3,180800,183300,174500,179800,176800,170100,169800,177600,181400,180700,180500,182600,180400,178200,181400,195e3,191400,186400,168100,178e3,178e3,194400,183300,189200,176700,182200,174700,17e4,163e3,149100,146500,145200,157200,159900,168100,168800,176500,172800,175600,185100,180700,178300,168e3,164500,160100,154800,164200,168800,181500,178400,199600,191e3,199500,183700,189800,187400,187200,176700,172900,170500,168900,171300,170900,183900,181100,173100,164800,164800,176e3,185500,194100,195500,186200,182100,183100,181800,174900,171200,165200,171700,172600,183500,179400,177e3,183100,184300,189400,184500,190900,190200,186500,193600,197300,198100,189200,192300,195300,200800,192700,190200,187500,182700,182600,178200,178700,184900,193200,208100,207800,205400,2e5,197500,193e3,182700
2890,Black Hawk County,Iowa,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,103100,106e3,93700,93900,91700,98200,99e3,95600,99400,98600,102600,102400,108e3,113300,117900,118400,120400,117900,114900,114500,122e3,123100,123700,120500,125500,125800,117300,114e3,115300,121200,122900,118300,120800,123900,130900,127900,124200,120800,125e3,124e3,123300,124200,125900,128100,121e3,122600,119200,119500,119200,122600,126100,123200,124300,126500,132800,134100,132900,132600,132100,132400,132100,129200,124400,125300,126e3,126100,122500,120500,133700,131e3,131800,125500,130300,132300,126600,126900,126400,128100,126500,125600,130500,128700,131300,127300,127900,129900,132800,136800,137100,135600,133900,137200,139100,137900,130800,130700,132700,137900,135800,138600,132300,129400,128400,131400,
711,Scott County,Minnesota,390,245300,248700,245700,235100,229400,229300,221600,227200,240900,249900,251900,227600,231900,221100,227500,211300,219400,220100,225100,218800,215e3,208900,206100,193300,190100,180200,191200,193400,203e3,211300,214100,216500,202300,201500,183200,187e3,175100,180600,172200,171600,176100,187900,191300,201800,195e3,199500,192500,188100,190900,196900,202400,203e3,201500,206400,206200,211600,218600,222100,226600,213100,205400,198e3,213100,221400,222300,225700,229600,237100,235500,237800,224200,224800,224200,219700,22e4,222300,238800,239e3,238300,235600,246300,247500,249300,240500,238100,247800,247900,249200,241200,241800,241800,243200,244500,246800,244800,246600,251800,255600,256100,256700,256800,263e3,258900,259400,254300,254900,260400,262400,263500,259600,260800,261e3,261200,257900,261900,263300,268600,265900,266300,278600,289200,298e3,291800,286700,278600,277200,274600,289200,288900,294700,290500,292800
